course_id,club_id,course_name,holes,par,course_type,course_architect,open_date,guest_policy,weekday_price,weekend_price,twilight_price,fairway,green,currency
USA-SC-00072-01,USA-SC-00072,Crowfield,18,72,Parkland,Bob Spence,1990,Open,42,46,42,N/D,N/D,USD
USA-SC-00073-01,USA-SC-00073,Crown Park,18,72,Parkland,Robbie Byers,2001,Open,70,39,39,N/D,N/D,USD
USA-SC-00074-01,USA-SC-00074,Crystal Lakes,18,72,Parkland,Ed Riccoboni,1989,Open,14,16,14,N/D,N/D,USD
USA-SC-00076-01,USA-SC-00076,Cypress Point,18,54,Parkland,N/D,1986,Open,25,25,25,N/D,N/D,USD
USA-SC-00077-01,USA-SC-00077,Beresford Creek,18,72,Parkland,Tom Fazio,2000,Closed,~,~,~,N/D,N/D,USD
USA-SC-00077-02,USA-SC-00077,Ralston Creek,18,72,Parkland,Rees Jones,2006,Closed,~,~,~,N/D,N/D,USD
USA-SC-00078-01,USA-SC-00078,Darlington,18,72,Parkland,N/D,1926,Closed,~,~,~,N/D,N/D,USD
USA-SC-00079-01,USA-SC-00079,Cotton Dike,18,72,Parkland,Tom Fazio,1985,Closed,~,~,~,N/D,N/D,USD
USA-SC-00079-02,USA-SC-00079,Morgan River,18,72,Parkland,Arthur Hills,N/D,Closed,~,~,~,N/D,N/D,USD
USA-SC-00080-01,USA-SC-00080,DeBordieu,18,72,Parkland,Pete Dye/P. B. Dye,1987,Open,130,130,130,Bermuda,Mini-Verde,USD
USA-SC-00082-01,USA-SC-00082,Dolphin Head,18,72,Parkland,Gary Player,1974,Closed,~,~,~,N/D,N/D,USD
USA-SC-00083-01,USA-SC-00083,Donaldson Center,9,36,Parkland,N/D,1965,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00084-01,USA-SC-00084,Dunes West,18,72,Parkland,Arthur Hills,1990,Open,80,96,50,N/D,N/D,USD
USA-SC-00085-01,USA-SC-00085,Dusty Hills,18,72,Parkland,N/D,1926,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00087-01,USA-SC-00087,Eagle Nest,18,72,Parkland,Gene Hamm,1971,Open,50,60,40,Bermuda,Bermuda,USD
USA-SC-00088-01,USA-SC-00088,Eagles Pointe,18,71,Parkland,Arnold Palmer/Gary Player/Davis Love III,1998,Open,52,52,52,N/D,N/D,USD
USA-SC-00089-01,USA-SC-00089,Edgewater,18,72,Parkland,Bruce Brodsky,2008,Open,40,49,30,Bermuda,Bent,USD
USA-SC-00091-01,USA-SC-00091,Fairfield,9,35,Parkland,Robert Renault,1962,Closed,~,~,~,N/D,N/D,USD
USA-SC-00092-01,USA-SC-00092,Falcons Lair,18,72,Parkland,Harry Bowers,1991,Open,28,35,28,N/D,N/D,USD
USA-SC-00093-01,USA-SC-00093,Florence,18,71,Parkland,Donald Ross,1924,Closed,~,~,~,N/D,N/D,USD
USA-SC-00094-01,USA-SC-00094,Forest Lake,18,72,Parkland,Maurice McCarthy,1927,Closed,~,~,~,N/D,N/D,USD
USA-SC-00095-01,USA-SC-00095,Old Hickory,18,72,Parkland,Arthur Davis,1991,Closed,~,~,~,N/D,N/D,USD
USA-SC-00095-02,USA-SC-00095,Wildcat,18,72,Parkland,George Cobb,1949,Closed,~,~,~,N/D,N/D,USD
USA-SC-00096-01,USA-SC-00096,Fort Mill,18,72,Parkland,Donald Ross/George Cobb,1959,Open,46,59,46,N/D,N/D,USD
USA-SC-00097-01,USA-SC-00097,Fox Creek,18,72,Parkland,James Goodsen,1988,Open,25,25,25,N/D,N/D,USD
USA-SC-00098-01,USA-SC-00098,Fox Run,18,72,Parkland,N/D,1956,Open,40,50,40,N/D,N/D,USD
USA-SC-00099-01,USA-SC-00099,Foxboro,18,72,Parkland,J. Porter Gibson,1987,Open,44,44,44,N/D,N/D,USD
USA-SC-00100-01,USA-SC-00100,Foxwood Hills,9,35,Parkland,Bob Peden,1986,Open,21,21,12,N/D,N/D,USD
USA-SC-00101-01,USA-SC-00101,Ocean Creek,18,71,Parkland,Davis Love III,1995,Closed,~,~,~,N/D,N/D,USD
USA-SC-00101-02,USA-SC-00101,Ocean Point,18,72,Parkland,George Cobb,1964,Closed,~,~,~,N/D,N/D,USD
USA-SC-00102-01,USA-SC-00102,Furman University,18,72,Parkland,N/D,1955,Open,25,30,25,N/D,N/D,USD
USA-SC-00103-01,USA-SC-00103,Gaffney,9,36,Parkland,Bert Yancey,1951,Closed,~,~,~,N/D,N/D,USD
USA-SC-00105-01,USA-SC-00105,Glen Dornoch,18,72,Parkland,Clyde Johnston,1997,Open,150,165,150,N/D,Bermuda,USD
USA-SC-00106-01,USA-SC-00106,Nicklaus,18,72,Parkland,Jack Nicklaus/Jack Nicklaus II,1996,Closed,~,~,~,N/D,N/D,USD
USA-SC-00107-01,USA-SC-00107,Golden Hills,18,71,Parkland,Ron Garl,1988,Open,N/D,N/D,N/D,N/D,Bermuda,USD
USA-SC-00108-01,USA-SC-00108,Briars Creek,18,72,Parkland,Rees Jones,2002,Closed,~,~,~,N/D,N/D,USD
USA-SC-00109-01,USA-SC-00109,Cedar Creek,18,72,Parkland,Arthur Hills,1991,Open,34,38,25,N/D,N/D,USD
USA-SC-00111-01,USA-SC-00111,Governors Run,18,72,Parkland,Jay Huggins,1971,Open,15,20,15,N/D,N/D,USD
USA-SC-00112-01,USA-SC-00112,Resort,18,72,Parkland,Roger Rulewich,2009,Closed,~,~,~,Bermuda,N/D,USD
USA-SC-00112-02,USA-SC-00112,Members,18,71,Parkland,Nick Price/Craig Schreiner,2001,Closed,~,~,~,N/D,N/D,USD
USA-SC-00113-01,USA-SC-00113,Green Hills,9,35,Parkland,N/D,1962,Closed,~,~,~,N/D,N/D,USD
USA-SC-00114-01,USA-SC-00114,Green River,18,72,Parkland,N/D,1964,Open,N/D,N/D,N/D,Bermuda,Bermuda,USD
USA-SC-00115-01,USA-SC-00115,Green Valley,18,72,Parkland,George Cobb/Tom Jackson/Jan Bel Jan,1958,Closed,~,~,~,N/D,N/D,USD
USA-SC-00116-01,USA-SC-00116,Chanticleer,18,72,Parkland,Robert Trent Jones Sr./Rees Jones,1905,Closed,~,~,~,N/D,N/D,USD
USA-SC-00116-02,USA-SC-00116,Riverside,18,71,Parkland,Donald Ross/R-George Cobb/R-B. Silva,1923,Closed,~,~,~,N/D,N/D,USD
USA-SC-00117-01,USA-SC-00117,Greenwood,18,72,Parkland,George Cobb,1927,Open,29,29,20,N/D,Bermuda,USD
USA-SC-00118-01,USA-SC-00118,Greer,18,72,Parkland,N/D,1955,Open,21,28,21,Bermuda,Diamond Zoysia,USD
USA-SC-00119-01,USA-SC-00119,Signature (Haig),18,72,Parkland,Rees Jones,2007,Closed,~,~,~,N/D,N/D,USD
USA-SC-00119-02,USA-SC-00119,Signature (Calibogue),18,72,Parkland,Rees Jones,2007,Closed,~,~,~,N/D,N/D,USD
USA-SC-00119-03,USA-SC-00119,Osprey I Course (Calibogue),18,72,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-SC-00119-04,USA-SC-00119,Osprey II Course (Calibogue),18,72,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-SC-00119-05,USA-SC-00119,Osprey I Course (Haig),18,71,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-SC-00119-06,USA-SC-00119,Osprey II Course (Haig),18,72,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-SC-00120-01,USA-SC-00120,Hampton Hall,18,72,Parkland,Pete Dye,1998,Closed,~,~,~,N/D,N/D,USD
USA-SC-00121-01,USA-SC-00121,Hartsville,18,72,Parkland,Robert Trent Jones,1926,Open,25,30,25,N/D,Bermuda,USD
USA-SC-00122-01,USA-SC-00122,Red/White,18,72,Parkland,Willard Byrd,1987,Open,115,129,115,N/D,Bermuda,USD
USA-SC-00122-02,USA-SC-00122,White/Blue,18,72,Parkland,Willard Byrd,1987,Open,115,129,115,N/D,Bermuda,USD
USA-SC-00122-03,USA-SC-00122,Blue/Red,18,72,Parkland,Willard Byrd,1987,Open,115,129,115,N/D,Bermuda,USD
USA-SC-00123-01,USA-SC-00123,Hejaz Shrine,18,72,Parkland,Russell F. Breedon,1979,Open,34,40,29,N/D,Bermuda,USD
USA-SC-00125-01,USA-SC-00125,Hickory Knob State,18,72,Parkland,Tom Jackson,1982,Open,24.75,28,24.75,N/D,Bermuda,USD
USA-SC-00127-01,USA-SC-00127,Hidden Cypress,18,72,Parkland,Mark McCumber,2000,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00128-01,USA-SC-00128,Hidden Valley,18,72,Parkland,Russell F. Breedon,1963,Open,29,29,29,N/D,N/D,USD
USA-SC-00130-01,USA-SC-00130,Hillcrest,18,72,Parkland,Russell F. Breedon,1973,Open,25,28,25,N/D,N/D,USD
USA-SC-00131-01,USA-SC-00131,18 Hole,18,71,Parkland,Gary Player,1989,Open,69.99,69.99,69.99,N/D,N/D,USD
USA-SC-00131-02,USA-SC-00131,National/Weed,18,71,Parkland,Bobby Weed,1998,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00131-03,USA-SC-00131,Player/Weed,18,72,Parkland,Bobby Weed,1998,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00131-04,USA-SC-00131,Weed 9,9,36,Parkland,Bobby Weed,1998,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00132-01,USA-SC-00132,Holly Hill,9,36,Parkland,Eddie Riccoboni,1957,Open,6,6,6,N/D,N/D,USD
USA-SC-00133-01,USA-SC-00133,Holly Tree,18,72,Parkland,George Cobb,1973,Closed,~,~,~,N/D,N/D,USD
USA-SC-00134-01,USA-SC-00134,Azalea-Dogwood,18,72,Parkland,Joe Lee,1974,Closed,~,~,~,N/D,N/D,USD
USA-SC-00134-02,USA-SC-00134,Dogwood/Laurel,18,72,Parkland,Joe Lee,1974,Closed,~,~,~,N/D,N/D,USD
USA-SC-00134-03,USA-SC-00134,Azalea-Laurel,18,72,Parkland,Joe Lee,1978,Closed,~,~,~,N/D,N/D,USD
USA-SC-00135-01,USA-SC-00135,Willow/Maple,18,72,Parkland,Tom Jackson,1993,Open,38,45,38,N/D,N/D,USD
USA-SC-00135-02,USA-SC-00135,Maple/Oak,18,72,Parkland,Tom Jackson,1993,Open,38,45,38,N/D,N/D,USD
USA-SC-00135-03,USA-SC-00135,Oak/Willow,18,72,Parkland,Tom Jackson,1993,Open,38,45,38,N/D,N/D,USD
USA-SC-00136-01,USA-SC-00136,Indian River,18,71,Parkland,Lewis Young,1992,Open,32,42,30,N/D,Bermuda,USD
USA-SC-00137-01,USA-SC-00137,Indian Trail,18,72,Parkland,Rudy Raborn,1993,Open,12,14,12,Bermuda,Bermuda,USD
USA-SC-00138-01,USA-SC-00138,Indian Wells,18,72,Parkland,Gene Hamm,1984,Open,89,89,77,N/D,Bermuda,USD
USA-SC-00139-01,USA-SC-00139,Indigo Creek,18,72,Parkland,Willard Byrd,1990,Open,55,55,55,Bermuda,Bermuda,USD
USA-SC-00140-01,USA-SC-00140,Tall Oaks/Holly,18,72,Parkland,Bill Mooney,1980,Open,45,45,35,Bermuda,Bermuda,USD
USA-SC-00141-01,USA-SC-00141,Island West,18,72,Parkland,Fuzzy Zoeller,1992,Open,26,26,26,N/D,N/D,USD
USA-SC-00142-01,USA-SC-00142,Keowee Key,18,72,Parkland,George Cobb/Richard Mandell,2006,Closed,~,~,~,N/D,N/D,USD
USA-SC-00143-01,USA-SC-00143,Cassique,18,72,Parkland,Tom Watson,2000,Closed,~,~,~,N/D,N/D,USD
USA-SC-00143-02,USA-SC-00143,River,18,72,Parkland,Tom Fazio,1995,Closed,~,~,~,N/D,N/D,USD
USA-SC-00144-01,USA-SC-00144,The Ocean,18,72,Parkland,Pete and Alice Dye,1991,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00144-02,USA-SC-00144,Turtle Point,18,72,Parkland,Jack Nicklaus,1981,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00144-03,USA-SC-00144,Osprey Point,18,72,Parkland,Tom Fazio,1988,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00144-04,USA-SC-00144,Oak Point,18,72,Parkland,Clyde Johnston,1989,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00144-05,USA-SC-00144,Cougar Point,18,72,Parkland,Gary Player,1976,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00145-01,USA-SC-00145,Lady's Island,18,72,Parkland,Timothy Freeland,1970,Open,30,30,30,N/D,Mini-Verde,USD
USA-SC-00146-01,USA-SC-00146,Lake Marion,18,72,Parkland,Eddie Riccoboni,1978,Open,29,29,29,Bermuda,Mini-Verde,USD
USA-SC-00147-01,USA-SC-00147,Lakeside,18,72,Parkland,N/D,1929,Closed,~,~,~,Bermuda,Bent,USD
USA-SC-00148-01,USA-SC-00148,Lakeview,18,72,Parkland,N/D,1958,Open,27,35,27,N/D,N/D,USD
USA-SC-00150-01,USA-SC-00150,Lancaster,18,72,Parkland,Donald Ross/Russell Breeden,1939,Open,41,46,38,N/D,N/D,USD
USA-SC-00151-01,USA-SC-00151,Legend Oaks Plantation,18,72,Parkland,Scott W. Poole,1994,Open,51.15,51.15,41.85,N/D,N/D,USD
USA-SC-00152-01,USA-SC-00152,Heritage,18,71,Parkland,Dan Maples,1986,Open,63,63,63,N/D,N/D,USD
USA-SC-00153-01,USA-SC-00153,Heathland,18,71,Parkland,Tom Doak,1990,Open,120,120,120,N/D,N/D,USD
USA-SC-00153-02,USA-SC-00153,Moorland,18,72,Parkland,P. B. Dye,1990,Open,120,120,120,N/D,N/D,USD
USA-SC-00153-03,USA-SC-00153,Parkland,18,72,Parkland,Tom Doak,1992,Open,120,120,120,N/D,N/D,USD
USA-SC-00154-01,USA-SC-00154,Links O Tryon,18,72,Parkland,Tom Jackson,1987,Open,22,30,22,N/D,N/D,USD
USA-SC-00155-01,USA-SC-00155,LinRick,18,73,Parkland,Russell F. Breedon,1971,Open,17,24,17,N/D,N/D,USD
USA-SC-00156-01,USA-SC-00156,Litchfield,18,72,Parkland,Willard Byrd,1966,Open,70,95,70,N/D,N/D,USD
USA-SC-00157-01,USA-SC-00157,The River,18,72,Parkland,Tom Jackson,1976,Open,87,105,87,N/D,N/D,USD
USA-SC-00158-01,USA-SC-00158,Long Bay,18,72,Parkland,Jack Nicklaus,1989,Open,87,105,87,N/D,N/D,USD
USA-SC-00160-01,USA-SC-00160,Long Cove,18,71,Parkland,Pete Dye,1980,Closed,~,~,~,N/D,N/D,USD
USA-SC-00161-01,USA-SC-00161,Man O War,18,72,Parkland,Dan Maples,1996,Open,79,79,62.5,Bermuda,Crenshaw Bent,USD
USA-SC-00162-01,USA-SC-00162,Marlboro,18,70,Parkland,Russell Bennett,1939,Open,26,30,26,N/D,Bermuda,USD
USA-SC-00163-01,USA-SC-00163,McCormick,9,36,Parkland,N/D,1964,Open,7,7,7,N/D,N/D,USD
USA-SC-00165-01,USA-SC-00165,Mid Carolina,18,72,Parkland,N/D,1968,Open,45,55,45,N/D,N/D,USD
USA-SC-00166-01,USA-SC-00166,Midland Valley,18,71,Parkland,Ellis Maples,1961,Open,28,38,28,N/D,Bermuda,USD
USA-SC-00167-01,USA-SC-00167,Blue/Red,18,54,Parkland,"Ault, Clark & Associates",1974,Open,20,20,20,N/D,N/D,USD
USA-SC-00167-02,USA-SC-00167,Yellow/Blue,18,54,Parkland,"Ault, Clark & Associates",1974,Open,20,20,20,N/D,N/D,USD
USA-SC-00167-03,USA-SC-00167,Red/Yellow,18,54,Parkland,"Ault, Clark & Associates",1974,Open,20,20,20,N/D,N/D,USD
USA-SC-00168-01,USA-SC-00168,Summerville,18,71,Parkland,N/D,1925,Open,20,25,20,N/D,Bermuda,USD
USA-SC-00169-01,USA-SC-00169,Monticello,18,72,Parkland,Thomas Clark,1999,Open,48,48,36,Zoysia/Bermuda,Mini-Verde,USD
USA-SC-00170-01,USA-SC-00170,North,18,72,Parkland,Tom Fazio,1976,Closed,~,~,~,N/D,N/D,USD
USA-SC-00170-02,USA-SC-00170,South,18,72,Parkland,George Fazio,1970,Closed,~,~,~,N/D,N/D,USD
USA-SC-00172-01,USA-SC-00172,Musgrove Mill,18,72,Parkland,Arnold Palmer/Ed Seay,1988,Closed,~,~,~,N/D,N/D,USD
USA-SC-00173-01,USA-SC-00173,King's North,18,72,Parkland,Arnold Palmer/Frank Duane,1973,Open,115,150,115,N/D,N/D,USD
USA-SC-00173-02,USA-SC-00173,Southcreek,18,72,Parkland,Arnold Palmer/Frank Duane,1973,Open,71,83,71,N/D,N/D,USD
USA-SC-00173-03,USA-SC-00173,West,18,72,Parkland,Arnold Palmer/Frank Duane,1973,Open,71,83,71,N/D,N/D,USD
USA-SC-00174-01,USA-SC-00174,Palmetto,18,72,Parkland,Ed Ault,1972,Open,71,83,71,N/D,Bermuda,USD
USA-SC-00174-02,USA-SC-00174,Pinehills,18,72,Parkland,Arthur Hills,1966,Open,71,83,71,N/D,Bermuda,USD
USA-SC-00175-01,USA-SC-00175,New Ellenton,9,36,Parkland,Haines Waters,1966,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00177-01,USA-SC-00177,Northern Pines,9,36,Parkland,N/D,1971,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00178-01,USA-SC-00178,Northwoods,18,72,Parkland,Pete Dye,1990,Open,39,39,39,N/D,N/D,USD
USA-SC-00179-01,USA-SC-00179,Oak Hills,18,72,Parkland,Steve Melnyk,1990,Open,29,39,29,Bermuda,Bermuda,USD
USA-SC-00180-01,USA-SC-00180,Oak Ridge,18,72,Parkland,George Cobb,1979,Open,26,29,24,Bermuda,Bermuda,USD
USA-SC-00181-01,USA-SC-00181,Palm,18,72,Parkland,Roland Robertson,1961,Open,30,36,30,N/D,Mini-Verde,USD
USA-SC-00182-01,USA-SC-00182,Oconee,18,71,Parkland,N/D,1948,Open,30,37,30,N/D,Diamond Zoysia,USD
USA-SC-00183-01,USA-SC-00183,Okatie Creek,18,72,Parkland,Mark McCumber,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00185-01,USA-SC-00185,Old South,18,72,Parkland,Clyde Johnston,1991,Open,70,70,70,N/D,N/D,USD
USA-SC-00186-01,USA-SC-00186,Old Tabby,18,72,Parkland,Arnold Palmer/Ed Seay,1992,Closed,~,~,~,N/D,N/D,USD
USA-SC-00187-01,USA-SC-00187,Oldfield,18,72,Parkland,Greg Norman,2006,Closed,~,~,~,N/D,N/D,USD
USA-SC-00188-01,USA-SC-00188,Oyster Reef,18,72,Parkland,Rees Jones,1982,Open,75,65,65,N/D,N/D,USD
USA-SC-00189-01,USA-SC-00189,Arthur Hills,18,72,Parkland,Arthur Hills,1989,Open,85,85,85,N/D,N/D,USD
USA-SC-00189-02,USA-SC-00189,George Fazio,18,70,Parkland,George Fazio,1974,Open,85,85,85,N/D,N/D,USD
USA-SC-00189-03,USA-SC-00189,Robert Trent Jones,18,72,Parkland,Robert Trent Jones Sr.,1969,Open,89,89,89,N/D,N/D,USD
USA-SC-00190-01,USA-SC-00190,Palmetto,18,71,Parkland,Alister Mackenzie,1892,Closed,~,~,~,N/D,N/D,USD
USA-SC-00191-01,USA-SC-00191,Colonial Charters,18,71,Parkland,John Simpson,1988,Open,29,29,25,N/D,Bermuda,USD
USA-SC-00192-01,USA-SC-00192,Arthur Hills,18,72,Parkland,Arthur Hills,1991,Open,85,85,69,N/D,N/D,USD
USA-SC-00192-02,USA-SC-00192,Robert Cupp,18,72,Parkland,Robert Cupp,1993,Open,85,85,69,N/D,N/D,USD
USA-SC-00193-01,USA-SC-00193,Parkland,18,72,Parkland,John Park,1962,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00194-01,USA-SC-00194,Patriots Point,18,72,Parkland,Willard Byrd,1981,Open,55,63,55,N/D,N/D,USD
USA-SC-00195-01,USA-SC-00195,Paw Paw,18,72,Parkland,Russell F. Breedon,1981,Open,14,20,14,N/D,N/D,USD
USA-SC-00196-01,USA-SC-00196,Pawleys Plantation,18,72,Parkland,Jack Nicklaus,1988,Open,71,83,71,N/D,N/D,USD
USA-SC-00197-01,USA-SC-00197,Creekside,18,71,Parkland,Tom Jackson,1974,Closed,~,~,~,N/D,N/D,USD
USA-SC-00197-02,USA-SC-00197,Linkside,18,72,Parkland,Tom Jackson,1974,Closed,~,~,~,N/D,N/D,USD
USA-SC-00198-01,USA-SC-00198,Penny Branch,18,72,Parkland,Truett & Chris McKenzie,1999,Open,25,25,25,N/D,N/D,USD
USA-SC-00199-01,USA-SC-00199,Persimmon Hill,18,72,Parkland,Russell F. Breedon,1963,Open,20,30,20,N/D,N/D,USD
USA-SC-00200-01,USA-SC-00200,Pickens,18,73,Parkland,William B. Lewis,1954,Open,31,38,31,Bermuda,Bent,USD
USA-SC-00201-01,USA-SC-00201,Pine Forest,18,72,Parkland,Bob Spence/Davis Love III,1992,Open,N/D,N/D,N/D,Bermuda,Bermuda,USD
USA-SC-00202-01,USA-SC-00202,Pine Lake,18,70,Parkland,Robert White,1927,Open,20,33,20,N/D,Bermuda,USD
USA-SC-00203-01,USA-SC-00203,Pine Lakes,18,70,Parkland,Robert White/Craig Schreiner,1926,Open,94,119,94,N/D,N/D,USD
USA-SC-00204-01,USA-SC-00204,Pine Ridge,18,72,Parkland,Russell F. Breedon,1969,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00205-01,USA-SC-00205,Pineland,18,72,Parkland,Gene Hamm,1971,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00206-01,USA-SC-00206,Pinetuck,18,71,Parkland,George Dunlap,1969,Open,30,40,30,N/D,N/D,USD
USA-SC-00209-01,USA-SC-00209,Ponderosa,18,72,Parkland,Ed Riccoboni,1965,Closed,~,~,~,N/D,N/D,USD
USA-SC-00210-01,USA-SC-00210,Barony,18,72,Parkland,George W. Cobb,1963,Open,70,70,39,N/D,Bermuda,USD
USA-SC-00210-02,USA-SC-00210,Planters Row,18,72,Parkland,Willard C. Byrd,1984,Open,60,60,39,N/D,N/D,USD
USA-SC-00210-03,USA-SC-00210,Robbers Row,18,72,Parkland,George Cobb/Willard Byrd/R-Pete Dye,1967,Open,70,70,39,N/D,Bermuda,USD
USA-SC-00211-01,USA-SC-00211,Possum Trot,18,72,Parkland,Russell F. Breedon,1968,Open,78,85,78,N/D,Bermuda,USD
USA-SC-00212-01,USA-SC-00212,Prestwick,18,72,Parkland,Pete/P.B. Dye,1989,Open,65,65,65,N/D,N/D,USD
USA-SC-00213-01,USA-SC-00213,General James Hackler,18,72,Parkland,Gene Hamm,1970,Open,47,47,47,N/D,N/D,USD
USA-SC-00215-01,USA-SC-00215,Regent Park,18,71,Parkland,Ron Garl,1994,Open,39,54,36,Bermuda,Bent,USD
USA-SC-00217-01,USA-SC-00217,River Falls Plantation,18,72,Parkland,Gary Player,1990,Open,42,55,42,N/D,N/D,USD
USA-SC-00218-01,USA-SC-00218,River Hills,18,72,Parkland,Tom Jackson,1989,Open,71,83,71,Bermuda,Bermuda,USD
USA-SC-00219-01,USA-SC-00219,River Hills,18,72,Parkland,Willard Byrd,1971,Closed,~,~,~,N/D,Bermuda,USD
USA-SC-00220-01,USA-SC-00220,Bear-Fox,18,72,Parkland,Tom Jackson,1990,Open,60,60,60,N/D,Bermuda,USD
USA-SC-00220-02,USA-SC-00220,Fox-Otter,18,72,Parkland,Gene Hamm,1988,Open,60,60,60,N/D,Bermuda,USD
USA-SC-00220-03,USA-SC-00220,Otter/Bear,18,72,Parkland,Tom Jackson,1988,Open,60,60,60,N/D,Bermuda,USD
USA-SC-00221-01,USA-SC-00221,Riverchase,18,72,Parkland,Russell F. Breedon,1978,Open,13,13,13,N/D,N/D,USD
USA-SC-00222-01,USA-SC-00222,RiverTowne,18,72,Parkland,Arnold Palmer,2002,Open,70,75,70,N/D,N/D,USD
USA-SC-00223-01,USA-SC-00223,Rock Hill,18,72,Parkland,Arthur Hamm,1934,Closed,~,~,~,N/D,N/D,USD
USA-SC-00224-01,USA-SC-00224,1~9/10~18,18,71,Parkland,William B. Lewis/Kenneth H. Dacus,1967,Open,15,20,15,N/D,N/D,USD
USA-SC-00224-02,USA-SC-00224,19~27/1~9,18,71,Parkland,William B. Lewis/Kenneth H. Dacus,1967,Open,15,20,15,N/D,N/D,USD
USA-SC-00224-03,USA-SC-00224,10-18/19-27,18,72,Parkland,William B. Lewis/Kenneth H. Dacus,1967,Open,15,20,15,N/D,N/D,USD
USA-SC-00225-01,USA-SC-00225,Rolling S,18,72,Parkland,Naomi/Cotton Simms,1969,Open,15,20,15,N/D,N/D,USD
USA-SC-00226-01,USA-SC-00226,Rose Hill,18,72,Parkland,Gene Hamm,1982,Open,45,45,29,N/D,N/D,USD
USA-SC-00227-01,USA-SC-00227,Royal Oaks,18,72,Parkland,James Goodson/R-Clyde Johnston,1994,Open,25,30,20,N/D,N/D,USD
USA-SC-00228-01,USA-SC-00228,Sage Valley,18,72,Parkland,Tom Fazio,2001,Closed,~,~,~,N/D,N/D,USD
USA-SC-00229-01,USA-SC-00229,Saluda Valley,18,72,Parkland,William B. Lewis,1964,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00231-01,USA-SC-00231,Santee Cooper,18,72,Parkland,George Cobb,1967,Open,N/D,N/D,N/D,Bermuda,Bermuda,USD
USA-SC-00232-01,USA-SC-00232,Santee National,18,72,Parkland,J. Porter Gibson,1989,Open,N/D,N/D,N/D,Bermuda,Bermuda,USD
USA-SC-00233-01,USA-SC-00233,Sea Pines,18,72,Parkland,Frank Duane,1973,Closed,~,~,~,N/D,N/D,USD
USA-SC-00234-01,USA-SC-00234,Ocean,18,72,Parkland,Mark McCumber,1995,Open,138,138,92,N/D,N/D,USD
USA-SC-00234-02,USA-SC-00234,Heron Point,18,72,Parkland,R-Pete Dye,2007,Open,125,125,125,N/D,N/D,USD
USA-SC-00234-03,USA-SC-00234,Harbour Town,18,71,Parkland,Pete Dye/Jack Nicklaus,1970,Open,225,225,225,Bermuda,Bermuda,USD
USA-SC-00235-01,USA-SC-00235,Crooked Oaks,18,72,Parkland,Willard Byrd,1975,Open,120,120,120,N/D,N/D,USD
USA-SC-00235-02,USA-SC-00235,Ocean Winds,18,72,Parkland,Willard Byrd,1975,Open,120,120,120,N/D,N/D,USD
USA-SC-00236-01,USA-SC-00236,Secession,18,72,Parkland,Bruce Devlin,1991,Closed,~,~,~,N/D,N/D,USD
USA-SC-00237-01,USA-SC-00237,Sedgewood,18,72,Parkland,Russell F. Breedon,1977,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00238-01,USA-SC-00238,Sergeant Jasper,9,36,Parkland,N/D,1964,Open,10,10,10,N/D,N/D,USD
USA-SC-00239-01,USA-SC-00239,Shadowmoss Plantation,18,72,Parkland,Russell F. Breedon,1970,Open,8.5,8.5,8.5,Bermuda,N/D,USD
USA-SC-00240-01,USA-SC-00240,Shaftesbury Glen,18,72,Parkland,Clyde Johnston,2001,Open,150,165,150,N/D,Bent,USD
USA-SC-00241-01,USA-SC-00241,Galleon/Clipper,18,72,Parkland,Willard C. Byrd,1982,Open,70,70,59,N/D,N/D,USD
USA-SC-00241-02,USA-SC-00241,Clipper/Brigantine,18,72,Parkland,George Cobb,1970,Open,70,70,59,N/D,N/D,USD
USA-SC-00241-03,USA-SC-00241,Brigantine/Galleon,18,72,Parkland,George Cobb,1970,Open,70,70,59,N/D,N/D,USD
USA-SC-00242-01,USA-SC-00242,Smithfields,18,72,Parkland,William B. Lewis,1984,Closed,~,~,~,Bermuda,Bent,USD
